9.024199987061014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9.074271237126252	2.79369951812111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.736988975877199	4.512839497134918	3.4535600898342595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.543706067452557	4.8362160380820285	4.719542729676447	3.7202175047537303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8.217155041781043	3.7799599729988054	4.242970746687219	3.7797499204387326	2.5242930416866183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8.784972953385632	4.231897131313328	4.085287671632623	4.928481947355516	3.9310048368172885	3.2714850552455657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8.759133909434595	4.09194804918704	4.7393601510650765	3.611741263840377	3.84957987897871	4.91932652222216	3.3397398906993265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8.228747368752447	3.234882381239306	5.213711229838182	4.961717857323284	4.159273525707132	4.918949889812142	4.723450109629972	3.927178349046245	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8.374488613900532	4.9964757396062405	4.860814631467516	4.2733890425317975	4.203336426552867	4.558231398829825	4.100172150159875	4.989249746465653	3.6681767035846513	0.0	0.0	0.0	0.0	0.0	0.0
9.083353834001327	3.8772220883858184	3.7709173898432184	5.619381940219401	3.3334240060613074	5.316024671053464	4.223152380931716	4.515292482933288	4.3791069226824915	2.9914951431091996	0.0	0.0	0.0	0.0	0.0
8.828248284018212	4.5925612826894255	4.752092566875171	4.068533271341084	4.881145169991278	4.036555873945162	4.476390238792697	6.186335254056238	5.00365462792992	4.643500745043028	3.6291777289286737	0.0	0.0	0.0	0.0
8.894730231682523	3.558190419547522	4.403137889904336	4.103124959608379	3.478149126734382	3.8103804384918383	4.238507902968169	4.501296938063298	4.581573253443574	3.7311564728548494	3.6908494649117483	2.912258391461295	0.0	0.0	0.0
8.760321692061193	3.960080427477328	4.6447398153888235	4.473107269336433	4.141159791295675	4.1646782592361475	4.452099030708733	5.422178611939342	5.97577624700923	4.631618292662351	3.8626464243013254	4.076784220995423	3.095085346628949	0.0	0.0
8.240561219941895	3.7379342067518793	4.123238686183026	3.734422475106085	4.166093982256648	4.2996089483726285	4.301548086418196	4.437186915096145	4.984872292122165	3.911696468137299	3.3314775097306835	3.610255099001448	4.061568196488922	3.026147016986063	0.0
8.656488786153348	3.666478898554037	4.47806825177013	3.6965561573040513	3.1690380162633196	3.337944193580295	5.111108745297303	4.997459737446755	3.908080695280055	3.946463455097579	4.175649482563646	3.9380571188504656	4.333637703431023	4.185629583597883	4.031328019451877
